income,credit_score,house_size,location,property_type,listing_date,realtor_rating,flood_risk,crime_rate,purchase_decision
105416.0127127102,321.0,1977,rural,Condo,6/13/2023,,Low,56.46006187114551,buy
57460.65884424465,411.0,1491,suburb,Condo,2.1.2022,1.528718631015487,Low,26.283406391411077,buy
106248.97115993858,356.0,2016,rural,Multi-Family,23.2.2021,2.7594225588553396,Low,70.4206965292788,buy
84155.0387091095,365.0,2374,downtown,Single Family,9.12.2021,3.575826317790454,Low,52.95279940620868,not buy
58750.66448211465,397.0,2554,suburb,Single Family,10/6/2023,2.5238073800939,Medium,42.23500859507,not buy
82648.15478111042,443.0,2268,industrial_area,Condo,19.6.2022,1.2182616331307958,High,51.57127918990941,not buy
317832.0,734.0,2667,rural,Townhouse,9/9/2019,3.3978445586348665,Low,51.761898225026926,buy
82436.19924434392,385.0,2209,rural,Condo,9/13/2020,4.609613104442699,High,43.331512830484364,not buy
38595.50560219087,643.0,2431,rural,Condo,8/26/2021,2.532861463789007,Low,51.97916667342076,not buy
55457.25648350263,593.0,2468,uptown,Townhouse,2023-01-17,1.8653311105233081,High,43.92527712379693,buy
65049.6272889699,542.0,1888,downtown,Condo,2022-03-08,2.7703093837312616,Medium,45.95638007309977,buy
68511.33141799907,331.0,2363,industrial_area,Townhouse,2023-11-09,1.1934508441951235,Medium,43.13720864244915,not buy
82413.44195101356,690.0,1529,industrial_area,Townhouse,3/6/2020,4.281950337921099,Low,35.673287102603474,buy
73554.02001866508,576.0,2174,industrial_area,Single Family,2023-12-27,4.3053632438007465,Medium,51.45836470215384,buy
43293.11282579797,831.0,2288,downtown,Townhouse,7/26/2020,3.3520018537185137,Medium,55.85299436516338,not buy
77603.95702011927,453.0,2525,suburb,Condo,8/22/2019,2.412411555753558,High,55.14883596076372,buy
82211.71490567646,682.0,2410,rural,Townhouse,2022-04-19,4.199133457783134,High,58.19925252635234,buy
81195.8089586208,367.0,2532,downtown,Condo,2022-01-08,3.2187480991534687,Low,53.243402100148685,buy
91615.61451109244,513.0,1950,rural,Townhouse,2020-10-19,4.303729234200064,Low,44.67274501783096,buy
86678.44309097808,675.0,1827,downtown,Single Family,2020-11-17,3.5258351703320825,High,58.39663864431189,buy
79183.60158456874,512.0,1862,rural,Condo,2023-03-02,4.13762189285119,Low,36.42482460158065,buy
68596.68577082705,378.0,2133,downtown,Condo,3/17/2021,3.39425197287104,High,40.993286174875195,buy
36780.78132968017,680.0,1095,suburb,Condo,2023-10-21,2.656564272862665,Medium,40.357999285767555,not buy
78592.36438265172,357.0,2665,industrial_area,Townhouse,2/7/2021,4.83178343970455,Medium,60.8005605913931,not buy
74153.75374326222,325.0,2021,rural,Single Family,8/28/2023,3.164455299515379,Low,59.42788514140076,buy
75431.57674390747,746.0,1792,downtown,Single Family,4/27/2020,3.4203580741621535,Medium,54.87305237044995,not buy
44465.02848359381,365.0,735,suburb,Single Family,26.3.2023,1.881950557658997,Medium,60.71929865211797,buy
48378.869191834754,553.0,1981,suburb,Single Family,22.10.2020,3.502603157709106,High,41.20717217588012,buy
91063.05706665808,343.0,1900,industrial_area,Townhouse,24.3.2021,3.2864305979317754,High,53.485951198609804,not buy
69208.8969228669,396.0,1551,downtown,Condo,20.8.2021,1.7393535917880998,Medium,48.74825571616836,buy
83630.01394745249,526.0,1663,rural,Multi-Family,4/13/2019,1.2383483894125749,Low,58.46882103884914,buy
70566.36752260922,735.0,1986,uptown,Single Family,2020-02-01,3.4174372788590843,Low,48.847757674478025,buy
70595.12278991491,678.0,1705,suburb,Multi-Family,9/22/2023,4.054769077401282,High,46.15057111589919,not buy
88765.67611951995,477.0,2285,suburb,Townhouse,2020-10-04,3.093605483688033,Medium,55.4090851856099,buy
59679.10543565252,726.0,1625,industrial_area,Townhouse,2022-10-20,1.9070905012785828,Medium,58.76169167191233,not buy
71922.41553881967,606.0,2077,downtown,Multi-Family,2023-09-25,3.6660879067721397,Medium,43.31654805153198,buy
60754.49422589915,803.0,2590,uptown,Condo,2019-08-22,1.320422906438409,High,49.38924328647624,buy
61310.07545135369,567.0,1981,uptown,Multi-Family,2023-09-27,2.7673348192078184,High,39.41559366358347,buy
63816.557530627215,307.0,2177,uptown,Townhouse,9/14/2022,1.6534670335936807,High,25.019389825070604,buy
74442.67543267425,807.0,2146,downtown,Multi-Family,12/17/2019,1.7378362042395334,Low,52.00459631413729,buy
60425.02756673045,775.0,2003,rural,Single Family,8/26/2020,1.8091757966328146,Low,56.08905356254632,not buy
95115.12251147041,596.0,1966,suburb,Single Family,26.10.2021,2.5468282281759116,Low,52.620668090867255,buy
52107.85395560992,463.0,1714,downtown,Condo,2023-02-14,1.2046008224815905,Medium,30.50438282245633,buy
66262.56711677281,784.0,2075,uptown,Multi-Family,2021-08-25,2.5911737637163927,Medium,46.491505699235255,not buy
61205.3788345165,371.0,1858,suburb,Multi-Family,20.5.2019,3.0468297884588034,High,27.816522399489187,buy
98939.55768707466,537.0,2773,suburb,Multi-Family,2022-05-07,2.933177139865301,Medium,63.69701107654185,buy
73931.0955302315,403.0,2405,uptown,Multi-Family,2019-10-17,2.5311364016121622,Medium,39.139454178819136,not buy
90636.8907893727,509.0,1273,uptown,Condo,13.1.2023,4.3565864322830095,Low,62.55403609459896,buy
40288.79253926056,767.0,1301,suburb,Townhouse,12/26/2020,1.5813067696820164,High,59.45869643684146,not buy
75341.00531738518,753.0,1934,industrial_area,Condo,2022-06-04,3.022786975125496,Low,40.994096474639385,buy
87792.61591246874,567.0,1802,suburb,Townhouse,11/19/2022,1.2481656678262172,Medium,38.672150487322554,buy
71645.67978550849,685.0,1908,rural,Townhouse,14.9.2021,1.284622715511639,Low,53.50370216386338,buy
91309.60750130702,686.0,2325,rural,Townhouse,9.10.2021,3.2954633987083852,High,41.55675962816929,buy
59654.230997992556,558.0,2157,industrial_area,Multi-Family,14.4.2022,3.264073699551284,Medium,51.024846421582076,buy
98186.9488037116,582.0,2152,downtown,Condo,8/6/2023,4.512134051377828,High,45.17172409193082,buy
115977.962472385,339.0,2723,suburb,Townhouse,9/16/2023,3.2314947026402927,Medium,32.18841585534366,not buy
62743.22879120682,785.0,1305,rural,Single Family,12.10.2021,4.839164081619401,Medium,27.69531980875541,not buy
61089.949571984565,519.0,2051,suburb,Townhouse,not_a_date,1.194779393599719,Medium,52.26684248494597,buy
99067.68954235403,428.0,1710,industrial_area,Condo,12/8/2019,1.3920307391229643,High,44.38442253669375,not buy
101591.44291461425,819.0,2717,uptown,Multi-Family,7.2.2020,1.1762634462815256,Low,44.469101830858676,buy
59542.799456934634,559.0,895,industrial_area,Single Family,26.6.2022,1.74110740133416,High,56.95863839093785,buy
61596.263658082855,665.0,917,industrial_area,Townhouse,22.12.2023,3.1650804437667124,Medium,61.73442276632445,not buy
64364.30782278986,843.0,2152,industrial_area,Multi-Family,13.3.2019,3.582288725709712,High,47.27455278638191,buy
43110.98977931446,823.0,2563,rural,Condo,2019-02-27,1.1823406317946752,High,46.594012930901386,buy
51626.961070316036,315.0,2386,industrial_area,Condo,2022-10-14,4.783883559382398,High,55.001430331138835,not buy
49917.184664958644,428.0,1599,uptown,Single Family,5/8/2019,4.368661506601525,Medium,36.43064430300424,buy
54644.04869791743,408.0,2753,uptown,Single Family,2.10.2019,2.1864499286283725,High,52.23153054747697,buy
69306.30225226437,832.0,1384,uptown,Townhouse,20.7.2022,1.3087501209058718,High,55.51885971822154,buy
74684.29465073042,568.0,2653,downtown,Multi-Family,23.5.2023,1.679548292876229,Low,56.80230208417629,not buy
101010.00985628154,461.0,1450,industrial_area,Multi-Family,3/21/2019,1.5077776550198907,Low,30.63247297497535,not buy
50032.91918522418,559.0,1824,uptown,Condo,7.1.2022,1.4931351171957874,High,42.38644730191059,buy
89686.44796953167,401.0,2319,downtown,Condo,2023-05-07,3.0742467546629357,High,41.217367471765336,buy
65720.22311548982,805.0,1266,industrial_area,Townhouse,17.9.2023,1.9833897699736012,Medium,50.99886954409213,not buy
69010.72580695135,546.0,2734,industrial_area,Townhouse,6.10.2020,2.432558866116578,Medium,54.80744579767984,buy
83496.38984333207,836.0,1821,suburb,Condo,8.6.2019,4.95802133353729,Low,64.96710407445981,buy
47545.559568754026,430.0,2068,industrial_area,Condo,3/3/2019,3.737256995701379,Low,45.05034519631927,not buy
77648.19492368102,652.0,2581,suburb,Multi-Family,6/22/2022,4.795922668188005,Medium,45.024275016907865,not buy
73329.04416426113,495.0,1603,rural,Multi-Family,7.10.2022,1.5702262201324624,Low,61.49672018878747,not buy
79849.02528016298,681.0,2530,rural,Multi-Family,2019-12-23,2.528557899330277,Medium,52.96576938530305,buy
75783.37287815637,526.0,2820,downtown,Townhouse,10.9.2019,3.218927213129417,Medium,62.67651511187974,buy
119106.00279821789,775.0,1672,suburb,Multi-Family,10/12/2023,1.307032247554952,High,52.88728003009836,buy
57245.200314973685,776.0,2684,rural,Single Family,2021-04-20,1.0167497745118315,High,38.42883381286729,not buy
59380.060899963646,564.0,1119,rural,Single Family,2022-07-19,3.68173733518767,Low,36.668716452221936,not buy
57537.18947150471,671.0,2194,rural,Multi-Family,14.3.2021,3.5672780672057414,High,34.48487750941071,buy
58890.457616794905,1076.0,1385,industrial_area,Multi-Family,3.9.2019,2.643155239998447,High,56.620518347584735,not buy
57252.25745386965,733.0,2471,suburb,Condo,4.6.2021,2.9585763041281306,Medium,61.88596823087008,buy
93780.33062215103,510.0,2430,rural,Condo,27.9.2021,2.6617720023683584,Low,68.4936214138638,buy
98410.0849597971,676.0,3038,suburb,Townhouse,12/15/2021,1.0960201793795554,High,58.431053323232405,buy
58585.07412501048,694.0,2710,uptown,Single Family,2023-08-25,2.3414864248698497,Low,61.628385775349855,buy
53352.88853791542,749.0,1917,uptown,Single Family,8/22/2021,1.7083290215891593,Medium,44.19983667346315,buy
79428.31112772808,663.0,1459,industrial_area,Townhouse,2023-01-16,1.393696756405475,High,38.43584183256144,buy
58955.539114380575,756.0,2282,uptown,Multi-Family,13.2.2021,4.826881735557399,Medium,58.50079332417553,not buy
82658.63635511021,525.0,1969,downtown,Multi-Family,2020-11-23,3.3974389001686625,High,54.17680752239401,buy
74058.460417026,430.0,2775,suburb,Townhouse,12.7.2021,3.9146251369464107,Low,51.07444374340893,not buy
39685.11770005536,775.0,916,rural,Single Family,1/23/2023,2.26145497306447,Medium,53.8737148063299,buy
100950.10402660123,576.0,3094,downtown,Single Family,5/3/2020,2.572588517976061,Medium,53.23185482458206,buy
105917.55346191043,455.0,2265,downtown,Multi-Family,2021-02-18,1.947695975586894,Low,62.83816859853562,buy
57744.22619031228,517.0,1593,uptown,Condo,2022-06-12,1.387862683861699,Medium,62.94985584816956,not buy
62245.968801280316,489.0,2366,suburb,Townhouse,6.5.2023,1.7161265497663352,Low,55.44220352340347,not buy
75717.3078144981,1041.0,2648,rural,Townhouse,2020-08-24,4.190056181185943,Medium,58.45802872562928,buy
76689.1357997405,845.0,2057,downtown,Multi-Family,12/8/2020,3.7101832207351033,Medium,55.14062552424776,not buy
83170.8854534566,340.0,1117,industrial_area,Townhouse,2020-04-07,3.1877155039419076,Medium,45.38830267965381,not buy
110204.090775327,606.0,1853,rural,Single Family,2023-06-05,2.9003594914670723,Low,57.5656467491314,not buy
66461.055450119,637.0,2519,uptown,Multi-Family,22.2.2019,4.689737134624497,High,36.05504931140739,buy
54034.055109230925,613.0,2248,suburb,Single Family,1.10.2022,1.2909397911146736,Medium,60.53891552295883,not buy
42413.61543970945,374.0,1921,industrial_area,Condo,12.8.2019,2.122403252951664,Low,38.05477060233965,not buy
55381.39920116162,578.0,2654,rural,Townhouse,8/19/2021,2.399751414282856,Low,52.85803286794733,buy
69337.46054252406,475.0,2369,rural,Townhouse,25.3.2022,4.129703248851151,Medium,41.54846041573841,not buy
105891.15727035576,572.0,2408,downtown,Single Family,8.7.2021,4.970058480647886,Low,55.533889830744265,buy
59647.77401927657,588.0,1794,rural,Multi-Family,1/17/2020,1.9626820590286123,Low,49.660747740720915,buy
74475.75903277798,571.0,1746,suburb,Multi-Family,2.9.2022,4.4972293365483225,Low,34.05244041836667,buy
69671.54207854495,365.0,1150,suburb,Townhouse,28.7.2021,4.322491041727165,Medium,-0.40254278538030697,buy
93767.86546896168,782.0,1870,rural,Single Family,4.8.2020,1.8986295905670665,High,44.220792231672895,not buy
120538.64851747244,,2467,downtown,Condo,11.8.2023,2.5973303207968903,Low,58.81146720813369,buy
59382.624541593585,455.0,1897,industrial_area,Single Family,2019-01-22,2.6386914771700765,Medium,50.01325688734407,buy
60211.21114963556,346.0,2222,industrial_area,Multi-Family,10/4/2022,4.912882674106234,High,53.95420985388038,not buy
90883.21754138144,753.0,2555,downtown,Townhouse,10/28/2021,1.7235676055155933,Low,40.42431044984788,buy
83637.82979252623,500.0,2186,uptown,Townhouse,2020-09-09,4.196631884419128,Low,44.10667768572638,not buy
106934.14651472066,423.0,2235,suburb,Townhouse,8/20/2021,2.3367708566924397,Medium,45.413613638989155,buy
251047.0,300.0,1321,uptown,Condo,3/16/2021,3.9234813831046416,Medium,58.56702480242556,buy
62814.158184258806,490.0,1838,downtown,Condo,7/23/2020,2.6800440171826514,High,66.77377087805489,not buy
81813.09661384618,815.0,2863,uptown,Multi-Family,7/9/2021,3.31343905246616,High,41.94828248257124,buy
92174.07161165815,741.0,2051,downtown,Single Family,5.10.2020,4.3304470933045245,Medium,60.7684814465768,buy
86409.64362394728,442.0,2948,industrial_area,Single Family,2/24/2020,4.216662259935537,Medium,28.30322582274298,buy
80145.48062214596,490.0,1638,industrial_area,Single Family,9/14/2020,4.4656927341588,Low,38.058105989077106,buy
91333.49379178308,832.0,2116,uptown,Condo,26.3.2020,1.238469301378636,Low,40.41221543813225,buy
93385.91180891346,526.0,1808,uptown,Townhouse,2020-08-26,3.7682022121589793,High,36.474913105592776,buy
,612.0,2295,suburx,Multi-Family,2020-07-16,1.5599495068870515,High,34.1641161021242,not buy
82974.19775179285,601.0,2447,industrial_area,Multi-Family,9/24/2023,2.663274272073644,Low,54.129989121377974,buy
66657.63839366291,759.0,2301,suburb,Condo,9.5.2022,3.194353660218754,Low,47.859323022721384,not buy
72934.27372866646,700.0,2520,uptown,Condo,2023-01-13,2.610957938987323,High,53.794053976051096,buy
94130.17933016713,692.0,1993,downtown,Townhouse,1/7/2020,3.07844670321203,Low,56.90472686121513,buy
,506.0,1904,industrial_area,Townhouse,11/4/2022,4.986105235194477,Medium,52.65616993172534,buy
77373.46617745803,509.0,1120,downtown,Condo,5/12/2021,1.540869254851419,Medium,56.57763176150374,buy
62133.22375345279,414.0,2319,suburb,Multi-Family,9/26/2023,3.7018241813457022,High,49.30467713757731,buy
70574.89645869636,550.0,2086,suburb,Townhouse,2021-01-14,2.584003865542461,High,38.13006611694256,buy
95569.03725214598,518.0,1966,rural,Townhouse,2021-11-20,1.5320391956293151,Low,60.57814180820796,not buy
73821.98136039807,706.0,1904,industrial_area,Multi-Family,21.10.2023,1.6349470534972381,Low,44.10887867218873,not buy
70928.73096312297,742.0,1981,industrial_area,Townhouse,3/25/2023,4.797092424982468,Medium,40.64403701237574,buy
42802.877180401614,653.0,1881,suburb,Multi-Family,22.6.2021,4.518405986847048,Low,48.22082124195602,not buy
84925.07132054442,849.0,1735,downtown,Single Family,2022-12-15,4.628167841660087,High,40.87189080703487,buy
82909.68362282151,441.0,2119,industrial_area,Townhouse,10/10/2022,4.9661311033095465,High,45.82569618010568,buy
113265.0944661092,800.0,2242,suburb,Townhouse,3/21/2020,1.8332615600340718,Low,53.440539215634665,buy
63844.435300939986,846.0,1614,rural,Single Family,20.11.2022,2.421757349456247,Medium,53.48341739246127,buy
74383.00655327878,841.0,1799,uptown,Multi-Family,2022-02-03,3.676876119699467,Medium,41.021699335743705,buy
74987.67367421511,806.0,1897,industrial_area,Townhouse,4/11/2021,2.935210159442589,Low,45.12294627051256,buy
101549.0655952695,580.0,2002,uptown,Single Family,9.12.2021,2.673558133513334,Low,60.743330047702436,buy
68094.08935226095,723.0,1935,downtown,Multi-Family,5/15/2022,2.431244997342372,High,54.96400117733941,buy
75580.43051540678,569.0,2329,rural,Townhouse,9/15/2023,3.375122527773809,High,70.75065039348542,not buy
82157.93019433078,453.0,1173,industrial_area,Condo,2020-03-28,3.302373714560328,High,61.80128173741528,buy
73732.18246312716,382.0,1262,uptown,Single Family,8.12.2020,1.6458313362569603,Medium,61.44293068559939,buy
61071.32770898943,725.0,2096,uptown,Multi-Family,23.12.2021,2.8869593500737563,Low,36.12131449544198,not buy
73881.79985796615,574.0,1698,sueurb,Condo,4/6/2019,3.2138871048393995,High,57.63860351633423,buy
91472.63499719545,583.0,2442,uptown,Multi-Family,2/3/2019,3.281147754925562,Medium,49.46893198303089,buy
49469.694011778796,472.0,2584,downtown,Condo,1/1/2023,1.8404287716494072,High,44.490181964617506,buy
72659.39348293752,626.0,2116,uptown,Condo,2/4/2023,3.969085569009147,Low,51.680153405325285,not buy
55997.583701216536,362.0,1464,downtown,Single Family,3.3.2023,1.1007963792842785,Medium,59.45211534611484,not buy
93900.93257849685,372.0,2527,downtown,Single Family,2022-05-08,2.4193274221726506,Low,55.008315910042114,buy
39536.26190432451,674.0,2099,suburb,Condo,2021-08-21,4.120850594142534,Low,41.2152619865794,buy
58821.563054568236,807.0,1256,rural,Single Family,2020-09-27,3.2555716842216094,Medium,57.424589135926205,buy
77544.23750129042,697.0,1300,downtown,Multi-Family,1/22/2019,2.044649730043441,Medium,43.62412457924036,not buy
101310.48058468681,419.0,2758,uptown,Townhouse,15.8.2021,3.779812477372191,High,52.16683118964286,not buy
68684.99477854025,736.0,2675,uptown,Multi-Family,2021-09-15,3.2695637766242935,Medium,46.96649932522866,buy
58896.009466136034,764.0,741,downtown,Condo,19.3.2023,4.184974437825549,Medium,47.811337482643744,not buy
107623.14138881181,585.0,1321,uptown,Multi-Family,24.11.2022,3.9401007447592935,High,57.662429750405096,not buy
41039.72199167512,564.0,2570,industrial_area,Condo,17.7.2023,3.4404316881449386,Low,39.598062801841024,buy
26023.88086759836,619.0,1990,suburb,Multi-Family,5/12/2023,2.952710701243256,Medium,69.45195074276933,not buy
78800.28900106665,675.0,2350,uptown,Multi-Family,2023-04-26,1.5327285026700936,Low,31.789139307055038,buy
59958.91551294777,388.0,1969,suburb,Single Family,5/12/2022,2.045332071541535,Low,44.02332316745143,not buy
49575.34365738573,502.0,2327,downtown,Condo,2021-03-10,2.676397891668341,Medium,53.70211889941741,not buy
84167.12894598706,633.0,2002,downtown,Condo,2019-09-27,3.3971971480255547,Low,55.8431416643531,not buy
74876.01427542398,521.0,1781,downtown,Townhouse,16.5.2021,3.0548314208612193,Low,48.99524279428295,not buy
58718.42738526543,340.0,2529,suborb,Multi-Family,12/16/2019,2.152738103838118,High,49.42609296998457,buy
44393.91202658211,367.0,2101,uptown,Multi-Family,1/25/2021,1.0258574311588422,High,54.10550085327617,not buy
87449.14656560289,813.0,2326,industrial_area,Townhouse,2021-10-08,2.9849568876032557,High,47.6893052254232,buy
83004.02355917322,426.0,2078,suburb,Condo,6/7/2023,2.1425039542489723,Low,63.93181257934906,not buy
68016.48272441234,554.0,1756,industrial_area,Multi-Family,2023-07-13,3.9384332028421403,Low,58.39349114231602,buy
106932.73992095332,315.0,2804,uptown,Townhouse,24.12.2020,1.095785061081934,High,58.728243510056345,not buy
48598.304673476945,776.0,2177,uptown,Townhouse,7/8/2022,3.3393112452231635,Medium,40.33843276629583,not buy
39489.49658150523,361.0,1822,suburb,Townhouse,2019-07-21,4.765896950024262,High,49.206115755942974,buy
56161.83860237511,731.0,2639,rural,Multi-Family,26.10.2023,1.697637068445998,Medium,46.995340512792964,buy
69088.27967289004,567.0,1339,industrial_area,Condo,21.5.2021,2.8865979630023815,Medium,39.94398624310534,buy
74866.78898645383,334.0,3118,downtown,Condo,2023-05-14,1.3656879672685527,Low,53.60164183945767,not buy
65175.278842873406,793.0,1910,industrial_area,Townhouse,3/5/2019,3.5027276490454105,High,44.62354242220184,buy
77041.10793028594,768.0,1365,uptown,Townhouse,15.11.2019,3.2021267223849024,Medium,56.55403829850237,buy
44969.21151619112,624.0,2952,uptown,Condo,23.5.2022,2.6294620968513294,High,39.29808437105668,buy
98875.29208146519,603.0,1768,suburb,Townhouse,2022-04-11,3.085508085894965,Low,67.1904061284182,buy
68356.97643214863,575.0,2121,rural,Townhouse,2020-01-18,4.586298633876041,Low,41.03667341407938,buy
92345.91663176255,500.0,2358,downtown,Condo,2/10/2020,1.7851772092442681,Low,52.19302337200436,buy
76854.50692755409,744.0,2592,industrial_area,Multi-Family,15.12.2020,1.090258046821389,Medium,57.918593103880674,not buy
79135.06438307567,623.0,2149,rural,Townhouse,2019-04-03,4.446659538796403,High,44.293595697998875,buy
81395.34560464408,334.0,1676,downtown,Multi-Family,8/7/2019,3.308468329551626,Medium,58.52468643432951,buy
78954.1712003463,781.0,-63,uptown,Townhouse,5/26/2022,4.56263382184737,High,37.70816402199584,buy
82854.45519735088,779.0,1790,uptown,Townhouse,2021-08-23,3.3877808936526903,Medium,64.5211769918256,buy
96583.05060264863,364.0,2124,suburb,Townhouse,2021-02-27,4.24064435983881,Low,50.141492649657586,not buy
73930.4233940294,307.0,2814,suburb,Single Family,5/25/2019,2.7186934534205918,Low,44.0358859203112,not buy
84180.07515177024,600.0,2377,industrial_area,Multi-Family,2019-09-16,3.999439725153075,Low,47.00818227572566,not buy
68205.28611425546,642.0,2103,rural,Multi-Family,5/27/2020,4.6521658675594235,Medium,58.089192693927195,buy
98802.34430898946,730.0,2369,rural,Townhouse,25.2.2019,3.288491854888825,High,44.155447081495616,buy
56472.153958814604,723.0,2405,downtown,Condo,7/25/2020,1.7231406022495181,Low,42.50642310577223,not buy
106018.80865821632,631.0,1461,industrial_area,Townhouse,2020-12-02,2.0751904601207927,Low,47.78463402416262,buy
69196.84098711313,737.0,2020,suburb,Single Family,2022-12-25,1.7945783075896231,Medium,38.23037887230032,not buy
41384.49795763903,473.0,3281,industrial_area,Townhouse,11/7/2023,1.9874281103829317,Low,68.20543907941816,not buy
435458.0,826.0,2606,uptown,Single Family,11/10/2022,2.2256617974041455,Low,44.336054087852766,buy
56378.96685050239,325.0,1748,suburb,Townhouse,2020-11-24,3.220535147012754,Medium,58.31616786180403,not buy
86812.87097977448,705.0,1698,rural,Multi-Family,9/4/2023,3.351966517855331,Medium,52.09470083647773,buy
56947.52041395218,531.0,1681,suburb,Townhouse,2022-11-10,2.7059989889674445,Low,40.15465949518032,buy
61076.33133570441,832.0,2433,uptown,Multi-Family,28.1.2021,3.4616831192833417,High,49.940452907872704,not buy
32209.18538108938,849.0,2803,suburb,Condo,8.2.2020,1.3262997024454637,High,57.84002779310748,not buy
60953.87361501846,804.0,2291,rural,Condo,2022-06-01,1.3511529482326399,High,48.11738664913693,buy
21522.41346742087,478.0,2078,uptown,Townhouse,10/4/2021,1.6873178414306338,High,61.93112945851028,not buy
38321.943530285535,431.0,1777,downtown,Townhouse,2.1.2020,3.072309992161379,High,60.21515392781864,not buy
85208.29312288595,754.0,2164,industrial_area,Condo,2022-12-20,1.8559787147932543,High,59.1891485465833,buy
85716.00317301665,647.0,1589,downtown,Single Family,2021-02-08,2.1331376139703093,Medium,45.40343227727003,buy
78509.15123569929,839.0,1032,uptown,Condo,22.2.2022,2.6012513446919763,High,39.20157552218513,buy
50660.47713741574,705.0,2818,uptown,Condo,2021-11-02,4.24746449604152,Medium,43.864123946372054,not buy
69045.7728771604,375.0,1497,uptown,Single Family,5.11.2021,1.0554485436514405,Medium,51.962409406667206,not buy
69927.94921818863,791.0,1837,rural,Condo,2/5/2023,3.5975152809464896,Medium,55.45786713532355,not buy
46832.70621614915,493.0,2328,uptown,Condo,18.6.2020,3.6755061241627414,Low,28.284285952395525,buy
100067.96603534301,461.0,2717,industrial_area,Single Family,2021-08-24,4.194623121426546,High,49.9188679838825,buy
87547.24581151342,646.0,2128,ruras,Single Family,12/13/2019,4.731011756241253,High,51.580892253231845,buy
65580.71652340672,660.0,1403,uptown,Multi-Family,5/2/2020,1.0805513957971593,High,47.224557436844485,buy
70537.71677989062,386.0,1849,rural,Townhouse,10.9.2022,12.561915144393549,Low,62.91273839015879,not buy
74167.65615895105,561.0,1660,industrial_area,Unknown,2022-04-19,4.544685176223972,Medium,54.21780074250871,buy
29165.30263151419,513.0,1980,industrial_area,Single Family,11.6.2023,2.8340742487480615,High,63.10191908080897,buy
65056.452349588064,561.0,2615,rural,Condo,28.5.2022,3.258362555733854,Low,47.84039479649768,buy
56360.31504004403,582.0,731,suburb,Single Family,3.3.2023,3.6521088148925895,Low,59.37477492506925,buy
49967.599802101686,766.0,1794,downtown,Condo,8/10/2020,3.7162664179825495,High,66.35066394527519,not buy
64377.994142280906,679.0,1757,uptown,Multi-Family,2023-06-15,4.726961613266033,Medium,63.116934492726614,not buy
105953.73053699045,661.0,1371,downtown,Multi-Family,2023-07-24,4.987797669646678,Low,39.07858406571267,buy
82816.8572253402,,2292,industrial_area,Multi-Family,10/28/2019,3.880629843723761,Medium,47.46323922457619,not buy
58576.42020434406,740.0,1292,downtown,Condo,11.4.2023,2.1488848368206033,Medium,46.54835294550204,not buy
81451.65562712317,392.0,1350,suburb,Townhouse,11/18/2019,4.519009609177374,High,54.89254535076328,not buy
